Y1_STATEFIPS,Y1_COUNTYFIPS,Y2_STATEFIPS,Y2_COUNTYFIPS,Y2_STATE,Y2_COUNTYNAME,N1,N2,AGI,n_returns,n_individuals,agi_thousands,origin_fips5,dest_fips5,mean_agi,o_NAME,o_median_home_value,o_median_gross_rent,o_population,o_median_hh_income,o_nh_white,o_total_race_eth,o_housing_units_occupied,o_owner_occupied_units,o_renter_occupied_units,o_state,o_county,o_pct_nh_white,o_pct_owner_occupied,o_owner_to_renter_ratio,o_affordability_index,o_lat,o_lon,o_land_sqmi,o_pop_density,o_log_pop_density,o_dem_two_party_share,d_NAME,d_median_home_value,d_median_gross_rent,d_population,d_median_hh_income,d_nh_white,d_total_race_eth,d_housing_units_occupied,d_owner_occupied_units,d_renter_occupied_units,d_state,d_county,d_pct_nh_white,d_pct_owner_occupied,d_owner_to_renter_ratio,d_affordability_index,d_lat,d_lon,d_land_sqmi,d_pop_density,d_log_pop_density,d_dem_two_party_share,distance_km_haversine,distance_km,distance_km_source,abs_diff_dem_two_party_share,abs_diff_pct_nh_white,abs_diff_median_home_value,abs_diff_median_gross_rent,abs_diff_log_pop_density,abs_diff_affordability_index,abs_diff_pct_owner_occupied,abs_diff_owner_to_renter_ratio,dest_more_dem,dest_lower_rent_than_origin,dest_lower_rent_pressure_than_origin,o_housing_pred,d_housing_pred,dyadic_housing_gap,o_affordability_pred,d_affordability_pred,dyadic_affordability_gap,log_distance_km,log_o_population,log_d_population,origin_county_label,dest_county_label
36,67,12,99,FL,Palm Beach County,48,76,14947,48,76,14947,36067,12099,311395.8333333333,"Onondaga County, New York",172800,1002,472637,71479,355194,472637,192785,125899,66886,36,67,0.7515154336203048,0.6530539201701377,1.8822922584696349,0.0140181032191272,43.006516,,778.392684489374,607.1960970574256,6.410497358020151,0.6051683346912811,"Palm Beach County, Florida",368300,1700,1494805,76066,773159,1494805,589594,409975,179619,12,99,0.517230675573068,0.695351377388508,2.282470117303849,0.0223490126994978,26.649126,,1964.2986331470051,760.9866314498072,6.635929011503624,0.5643389219857787,20015.114442035923,20015.114442035923,haversine,0.04082941270550233,0.2342847580472368,195500,698,0.22543165348347305,0.008330909480370602,0.042297457218370305,0.400177858834214,0.0,0.0,0.0,127907.02655943502,504316.5721997773,376409.5456403423,0.0153868807205988,0.0213774601983936,0.005990579477794801,9.904292950218121,13.066085046765759,14.217506990500315,"Onondaga, NY","Palm Beach, FL"
36,67,12,105,FL,Polk County,47,96,3801,47,96,3801,36067,12105,80872.34042553192,"Onondaga County, New York",172800,1002,472637,71479,355194,472637,192785,125899,66886,36,67,0.7515154336203048,0.6530539201701377,1.8822922584696349,0.0140181032191272,43.006516,,778.392684489374,607.1960970574256,6.410497358020151,0.6051683346912811,"Polk County, Florida",215700,1192,736229,60901,400555,736229,264145,184335,79810,12,105,0.544063056467485,0.6978553446023964,2.3096729733116153,0.0195727492159406,27.953649,,1797.763617299367,409.5249191359076,6.017436631400615,0.427073181503673,20015.114442035923,20015.114442035923,haversine,0.17809515318760805,0.20745237715281983,42900,190,0.3930607266195354,0.0055546459968134,0.04480142443225865,0.42738071484198037,0.0,0.0,0.0,127907.02655943502,238168.25252842603,110261.22596899101,0.0153868807205988,0.0213774601983936,0.005990579477794801,9.904292950218121,13.066085046765759,13.509297848893059,"Onondaga, NY","Polk, FL"
36,67,12,21,FL,Collier County,43,67,13213,43,67,13213,36067,12021,307279.06976744183,"Onondaga County, New York",172800,1002,472637,71479,355194,472637,192785,125899,66886,36,67,0.7515154336203048,0.6530539201701377,1.8822922584696349,0.0140181032191272,43.006516,,778.392684489374,607.1960970574256,6.410497358020151,0.6051683346912811,"Collier County, Florida",443700,1599,380221,82011,233909,380221,156768,117362,39406,12,21,0.615192217157916,0.748634925494999,2.978277419682282,0.0194973844972015,26.118786,,1996.9498838081631,190.4008723919112,5.254370036959935,0.3757594241205203,20015.114442035923,20015.114442035923,haversine,0.22940891057076074,0.13632321646238876,270900,597,1.1561273210602154,0.005479281278074299,0.09558100532486125,1.0959851612126472,0.0,0.0,0.0,127907.02655943502,503649.0857213416,375742.0591619066,0.0153868807205988,0.0196855538377641,0.004298673117165299,9.904292950218121,13.066085046765759,12.848510571644349,"Onondaga, NY","Collier, FL"
36,67,12,11,FL,Broward County,38,66,3788,38,66,3788,36067,12011,99684.2105263158,"Onondaga County, New York",172800,1002,472637,71479,355194,472637,192785,125899,66886,36,67,0.7515154336203048,0.6530539201701377,1.8822922584696349,0.0140181032191272,43.006516,,778.392684489374,607.1960970574256,6.410497358020151,0.6051683346912811,"Broward County, Florida",348600,1683,1940907,70331,641300,1940907,741973,466131,275842,12,11,0.3304125339338773,0.6282317550638635,1.689847811428281,0.0239297038290369,26.193535,,1202.7306455842695,1613.750349777721,7.386935641526723,0.6498396804742055,20015.114442035923,20015.114442035923,haversine,0.04467134578292442,0.4211028996864275,175800,681,0.9764382835065719,0.009911600609909702,0.02482216510627422,0.19244444704135377,1.0,0.0,0.0,127907.02655943502,446799.50582420494,318892.47926476994,0.0153868807205988,0.0218467491548128,0.006459868434214,9.904292950218121,13.066085046765759,14.47866646277949,"Onondaga, NY","Broward, FL"
36,67,12,31,FL,Duval County,33,66,1979,33,66,1979,36067,12031,59969.69696969697,"Onondaga County, New York",172800,1002,472637,71479,355194,472637,192785,125899,66886,36,67,0.7515154336203048,0.6530539201701377,1.8822922584696349,0.0140181032191272,43.006516,,778.392684489374,607.1960970574256,6.410497358020151,0.6051683346912811,"Duval County, Florida",251300,1293,995708,65579,499087,995708,396132,228080,168052,12,31,0.5012383148473247,0.5757676734017954,1.3571989622259777,0.0197166775949618,30.335245,,762.6460708901675,1305.5964463801674,7.175180902657174,0.5193227476671642,20015.114442035923,20015.114442035923,haversine,0.08584558702411682,0.2502771187729801,78500,291,0.7646835446370233,0.005698574375834601,0.07728624676834239,0.5250932962436572,0.0,0.0,0.0,127907.02655943502,310314.76371053426,182407.73715109925,0.0153868807205988,0.0218467491548128,0.006459868434214,9.904292950218121,13.066085046765759,13.811210325202454,"Onondaga, NY","Duval, FL"
36,67,12,83,FL,Marion County,30,51,1715,30,51,1715,36067,12083,57166.666666666664,"Onondaga County, New York",172800,1002,472637,71479,355194,472637,192785,125899,66886,36,67,0.7515154336203048,0.6530539201701377,1.8822922584696349,0.0140181032191272,43.006516,,778.392684489374,607.1960970574256,6.410497358020151,0.6051683346912811,"Marion County, Florida",194900,1092,378225,55265,256840,378225,154996,118521,36475,12,83,0.6790666931059555,0.7646713463573254,3.2493762851267993,0.0197593413552881,29.202805,,1588.4219408506435,238.1136839481392,5.476939103893725,0.3693335438416451,20015.114442035923,20015.114442035923,haversine,0.235834790849636,0.07244874051434935,22100,90,0.9335582541264253,0.005741238136160901,0.11161742618718762,1.3670840266571644,0.0,0.0,0.0,127907.02655943502,191510.3652621277,63603.338702692694,0.0153868807205988,0.0195827425021788,0.004195861781579999,9.904292950218121,13.066085046765759,12.84324717953842,"Onondaga, NY","Marion, FL"
36,67,12,101,FL,Pasco County,29,55,2248,29,55,2248,36067,12101,77517.24137931035,"Onondaga County, New York",172800,1002,472637,71479,355194,472637,192785,125899,66886,36,67,0.7515154336203048,0.6530539201701377,1.8822922584696349,0.0140181032191272,43.006516,,778.392684489374,607.1960970574256,6.410497358020151,0.6051683346912811,"Pasco County, Florida",233600,1282,569211,63187,400621,569211,223385,166566,56819,12,101,0.7038180920607648,0.7456454103901337,2.93151938612084,0.0202889834934401,28.309823,,746.6186366968055,762.3852017923188,6.637762755517952,0.3986454364667519,20015.114442035923,20015.114442035923,haversine,0.20652289822452918,0.047697341559539974,60800,280,0.22726539749780095,0.006270880274312902,0.09259149021999591,1.049227127651205,0.0,0.0,0.0,127907.02655943502,237121.22143904772,109214.1948796127,0.0153868807205988,0.019351350926422,0.003964470205823202,9.904292950218121,13.066085046765759,13.252008227196269,"Onondaga, NY","Pasco, FL"
36,67,12,111,FL,St. Lucie County,24,37,3197,24,37,3197,36067,12111,133208.33333333334,"Onondaga County, New York",172800,1002,472637,71479,355194,472637,192785,125899,66886,36,67,0.7515154336203048,0.6530539201701377,1.8822922584696349,0.0140181032191272,43.006516,,778.392684489374,607.1960970574256,6.410497358020151,0.6051683346912811,"St. Lucie County, Florida",275900,1363,334682,66154,179974,334682,126443,97475,28968,12,111,0.5377462785569586,0.7709007220644876,3.364919911626622,0.0206034404571152,27.379814,,571.6604130695882,585.4559671237182,6.374097587907169,0.492121332647045,20015.114442035923,20015.114442035923,haversine,0.11304700204423607,0.21376915506334626,103100,361,0.03639977011298168,0.006585337237988001,0.11784680189434982,1.4826276531569873,0.0,0.0,0.0,127907.02655943502,230081.5050966434,102174.47853720839,0.0153868807205988,0.0202440226883803,0.004857141967781501,9.904292950218121,13.066085046765759,12.720939094155664,"Onondaga, NY","St. Lucie, FL"
36,67,12,81,FL,Manatee County,23,44,2461,23,44,2461,36067,12081,107000.0,"Onondaga County, New York",172800,1002,472637,71479,355194,472637,192785,125899,66886,36,67,0.7515154336203048,0.6530539201701377,1.8822922584696349,0.0140181032191272,43.006516,,778.392684489374,607.1960970574256,6.410497358020151,0.6051683346912811,"Manatee County, Florida",323900,1418,405069,71385,282634,405069,161656,121011,40645,12,81,0.6977428536866559,0.7485710397387044,2.9772665764546686,0.0198641171114379,27.475556,,742.7617348214128,545.3552344041975,6.303269376650273,0.4190785162186909,20015.114442035923,20015.114442035923,haversine,0.18608981847259015,0.05377257993364892,151100,416,0.10722798136987777,0.005846013892310702,0.09551711956856668,1.0949743179850338,0.0,0.0,0.0,127907.02655943502,277098.78318180155,149191.75662236655,0.0153868807205988,0.0189220095347997,0.0035351288142009014,9.904292950218121,13.066085046765759,12.911815170659823,"Onondaga, NY","Manatee, FL"
36,67,12,69,FL,Lake County,21,38,1887,21,38,1887,36067,12069,89857.14285714286,"Onondaga County, New York",172800,1002,472637,71479,355194,472637,192785,125899,66886,36,67,0.7515154336203048,0.6530539201701377,1.8822922584696349,0.0140181032191272,43.006516,,778.392684489374,607.1960970574256,6.410497358020151,0.6051683346912811,"Lake County, Florida",262500,1323,386829,66239,257501,386829,153817,117522,36295,12,69,0.6656713948540569,0.7640377851602879,3.237966662074666,0.0199731276136415,28.764113,,951.5516091231316,406.52445573232586,6.010100944947203,0.3988508052960394,20015.114442035923,20015.114442035923,haversine,0.20631752939524167,0.08584403876624791,89700,321,0.40039641307294804,0.0059550243945142994,0.11098386499015012,1.355674403605031,0.0,0.0,0.0,127907.02655943502,246191.98526548417,118284.95870604915,0.0153868807205988,0.0196496178430359,0.0042627371224370995,9.904292950218121,13.066085046765759,12.86574059901595,"Onondaga, NY","Lake, FL"
36,67,12,15,FL,Charlotte County,20,31,1942,20,31,1942,36067,12015,97100.0,"Onondaga County, New York",172800,1002,472637,71479,355194,472637,192785,125899,66886,36,67,0.7515154336203048,0.6530539201701377,1.8822922584696349,0.0140181032191272,43.006516,,778.392684489374,607.1960970574256,6.410497358020151,0.6051683346912811,"Charlotte County, Florida",265800,1206,189900,62164,156277,189900,84671,69787,14884,12,15,0.8229436545550289,0.8242137213449705,4.688726148884708,0.0194002959912489,26.906396,,681.1189120752929,278.8059421539126,5.634096299153526,0.3659493057238824,20015.114442035923,20015.114442035923,haversine,0.23921902896739866,0.07142822093472412,93000,204,0.7764010588666244,0.005382192772121701,0.17115980117483276,2.8064338904150734,0.0,0.0,0.0,127907.02655943502,259602.8998554763,131695.87329604127,0.0153868807205988,0.0182572746440764,0.0028703939234776005,9.904292950218121,13.066085046765759,12.15425816271595,"Onondaga, NY","Charlotte, FL"
36,71,12,99,FL,Palm Beach County,116,180,12924,116,180,12924,36071,12099,111413.79310344828,"Orange County, New York",337800,1494,401237,91806,242637,401237,135140,91917,43223,36,71,0.6047223959903997,0.6801613141926891,2.1265761284501306,0.0162734461799882,41.40241,,812.3176680247622,493.94099844664333,6.204438560407109,0.4990806223479491,"Palm Beach County, Florida",368300,1700,1494805,76066,773159,1494805,589594,409975,179619,12,99,0.517230675573068,0.695351377388508,2.282470117303849,0.0223490126994978,26.649126,,1964.2986331470051,760.9866314498072,6.635929011503624,0.5643389219857787,20015.114442035923,20015.114442035923,haversine,0.06525829963782964,0.08749172041733166,30500,206,0.43149045109651496,0.006075566519509603,0.015190063195818948,0.1558939888537183,1.0,0.0,0.0,465136.83775261446,504316.5721997773,39179.73444716283,0.0177714835327819,0.0213774601983936,0.0036059766656117015,9.904292950218121,12.902310046437098,14.217506990500315,"Orange, NY","Palm Beach, FL"
36,71,12,57,FL,Hillsborough County,81,154,6292,81,154,6292,36071,12057,77679.01234567902,"Orange County, New York",337800,1494,401237,91806,242637,401237,135140,91917,43223,36,71,0.6047223959903997,0.6801613141926891,2.1265761284501306,0.0162734461799882,41.40241,,812.3176680247622,493.94099844664333,6.204438560407109,0.4990806223479491,"Hillsborough County, Florida",294900,1413,1468560,70612,679457,1468560,559970,338533,221437,12,57,0.4626688729095168,0.6045556011929211,1.528800516625496,0.0200107630431088,27.88761,,1021.8891879996488,1437.1029826381769,7.27108015090324,0.5347907327019673,20015.114442035923,20015.114442035923,haversine,0.03571011035401822,0.14205352308088287,42900,81,1.0666415904961308,0.0037373168631206002,0.07560571299976804,0.5977756118246345,1.0,1.0,0.0,465136.83775261446,370635.8946304291,-94500.94312218536,0.0177714835327819,0.0218467491548128,0.0040752656220309005,9.904292950218121,12.902310046437098,14.199793567743452,"Orange, NY","Hillsborough, FL"
36,71,12,11,FL,Broward County,73,105,7954,73,105,7954,36071,12011,108958.90410958904,"Orange County, New York",337800,1494,401237,91806,242637,401237,135140,91917,43223,36,71,0.6047223959903997,0.6801613141926891,2.1265761284501306,0.0162734461799882,41.40241,,812.3176680247622,493.94099844664333,6.204438560407109,0.4990806223479491,"Broward County, Florida",348600,1683,1940907,70331,641300,1940907,741973,466131,275842,12,11,0.3304125339338773,0.6282317550638635,1.689847811428281,0.0239297038290369,26.193535,,1202.7306455842695,1613.750349777721,7.386935641526723,0.6498396804742055,20015.114442035923,20015.114442035923,haversine,0.1507590581262564,0.27430986205652236,10800,189,1.1824970811196138,0.007656257649048703,0.051929559128825575,0.43672831702184944,1.0,0.0,0.0,465136.83775261446,446799.50582420494,-18337.33192840952,0.0177714835327819,0.0218467491548128,0.0040752656220309005,9.904292950218121,12.902310046437098,14.47866646277949,"Orange, NY","Broward, FL"
36,71,12,101,FL,Pasco County,60,120,4692,60,120,4692,36071,12101,78200.0,"Orange County, New York",337800,1494,401237,91806,242637,401237,135140,91917,43223,36,71,0.6047223959903997,0.6801613141926891,2.1265761284501306,0.0162734461799882,41.40241,,812.3176680247622,493.94099844664333,6.204438560407109,0.4990806223479491,"Pasco County, Florida",233600,1282,569211,63187,400621,569211,223385,166566,56819,12,101,0.7038180920607648,0.7456454103901337,2.93151938612084,0.0202889834934401,28.309823,,746.6186366968055,762.3852017923188,6.637762755517952,0.3986454364667519,20015.114442035923,20015.114442035923,haversine,0.10043518588119721,0.09909569607036517,104200,212,0.43332419511084286,0.004015537313451903,0.06548409619744455,0.8049432576707094,0.0,1.0,0.0,465136.83775261446,237121.22143904772,-228015.61631356674,0.0177714835327819,0.019351350926422,0.0015798673936401018,9.904292950218121,12.902310046437098,13.252008227196269,"Orange, NY","Pasco, FL"
36,71,12,111,FL,St. Lucie County,60,100,6518,60,100,6518,36071,12111,108633.33333333331,"Orange County, New York",337800,1494,401237,91806,242637,401237,135140,91917,43223,36,71,0.6047223959903997,0.6801613141926891,2.1265761284501306,0.0162734461799882,41.40241,,812.3176680247622,493.94099844664333,6.204438560407109,0.4990806223479491,"St. Lucie County, Florida",275900,1363,334682,66154,179974,334682,126443,97475,28968,12,111,0.5377462785569586,0.7709007220644876,3.364919911626622,0.0206034404571152,27.379814,,571.6604130695882,585.4559671237182,6.374097587907169,0.492121332647045,20015.114442035923,20015.114442035923,haversine,0.006959289700904092,0.06697611743344112,61900,131,0.16965902750006023,0.004329994277127002,0.09073940787179846,1.2383437831764916,0.0,1.0,0.0,465136.83775261446,230081.5050966434,-235055.33265597105,0.0177714835327819,0.0202440226883803,0.0024725391555984015,9.904292950218121,12.902310046437098,12.720939094155664,"Orange, NY","St. Lucie, FL"
36,71,12,105,FL,Polk County,59,120,4775,59,120,4775,36071,12105,80932.20338983051,"Orange County, New York",337800,1494,401237,91806,242637,401237,135140,91917,43223,36,71,0.6047223959903997,0.6801613141926891,2.1265761284501306,0.0162734461799882,41.40241,,812.3176680247622,493.94099844664333,6.204438560407109,0.4990806223479491,"Polk County, Florida",215700,1192,736229,60901,400555,736229,264145,184335,79810,12,105,0.544063056467485,0.6978553446023964,2.3096729733116153,0.0195727492159406,27.953649,,1797.763617299367,409.5249191359076,6.017436631400615,0.427073181503673,20015.114442035923,20015.114442035923,haversine,0.07200744084427607,0.06065933952291469,122100,302,0.18700192900649348,0.0032993030359524007,0.017694030409707295,0.1830968448614847,0.0,1.0,0.0,465136.83775261446,238168.25252842603,-226968.58522418843,0.0177714835327819,0.0213774601983936,0.0036059766656117015,9.904292950218121,12.902310046437098,13.509297848893059,"Orange, NY","Polk, FL"
36,71,12,95,FL,Orange County,58,100,4050,58,100,4050,36071,12095,69827.58620689655,"Orange County, New York",337800,1494,401237,91806,242637,401237,135140,91917,43223,36,71,0.6047223959903997,0.6801613141926891,2.1265761284501306,0.0162734461799882,41.40241,,812.3176680247622,493.94099844664333,6.204438560407109,0.4990806223479491,"Orange County, Florida",329000,1553,1427403,72629,535722,1427403,491378,279925,211453,12,95,0.3753123679857755,0.5696734489537586,1.3238166401044205,0.0213826432967547,28.514391,,902.0235848483952,1582.4453195865228,7.367358334019368,0.6168123020805356,20015.114442035923,20015.114442035923,haversine,0.11773167973258652,0.22941002800462418,8800,59,1.1629197736122592,0.005109197116766502,0.1104878652389305,0.8027594883457101,1.0,0.0,0.0,465136.83775261446,449066.31134378846,-16070.526408826001,0.0177714835327819,0.0218467491548128,0.0040752656220309005,9.904292950218121,12.902310046437098,14.171367967813062,"Orange, NY","Orange, FL"
36,71,12,71,FL,Lee County,50,90,6212,50,90,6212,36071,12071,124240.0,"Orange County, New York",337800,1494,401237,91806,242637,401237,135140,91917,43223,36,71,0.6047223959903997,0.6801613141926891,2.1265761284501306,0.0162734461799882,41.40241,,812.3176680247622,493.94099844664333,6.204438560407109,0.4990806223479491,"Lee County, Florida",290900,1466,772902,69368,497786,772902,311348,228142,83206,12,71,0.6440480164367539,0.7327556303557434,2.7418936134413383,0.0211336639372621,26.563273,,781.0086308610819,989.620305665324,6.898331318293861,0.4033718556716853,20015.114442035923,20015.114442035923,haversine,0.09570876667626377,0.03932562044635424,46900,28,0.6938927578867524,0.004860217757273903,0.05259431616305432,0.6153174849912078,0.0,1.0,0.0,465136.83775261446,336729.3785992831,-128407.45915333135,0.0177714835327819,0.0197993791527018,0.002027895619919902,9.904292950218121,12.902310046437098,13.557908834572745,"Orange, NY","Lee, FL"
36,71,12,115,FL,Sarasota County,49,100,5817,49,100,5817,36071,12115,118714.28571428572,"Orange County, New York",337800,1494,401237,91806,242637,401237,135140,91917,43223,36,71,0.6047223959903997,0.6801613141926891,2.1265761284501306,0.0162734461799882,41.40241,,812.3176680247622,493.94099844664333,6.204438560407109,0.4990806223479491,"Sarasota County, Florida",338500,1590,439392,77213,357827,439392,199345,151538,47807,12,115,0.8143684910057534,0.7601795881511951,3.169786851297927,0.0205923872922953,27.225327,,556.0021991039886,790.270255599872,6.673639572625033,0.4473703814064362,20015.114442035923,20015.114442035923,haversine,0.051710240941512886,0.2096460950153537,700,96,0.46920101221792443,0.004318941112307101,0.08001827395850603,1.0432107228477965,0.0,0.0,0.0,465136.83775261446,391494.73460065975,-73642.10315195471,0.0177714835327819,0.0186158372781688,0.0008443537453869006,9.904292950218121,12.902310046437098,12.993149507991003,"Orange, NY","Sarasota, FL"
36,71,12,9,FL,Brevard County,47,81,3303,47,81,3303,36071,12009,70276.59574468085,"Orange County, New York",337800,1494,401237,91806,242637,401237,135140,91917,43223,36,71,0.6047223959903997,0.6801613141926891,2.1265761284501306,0.0162734461799882,41.40241,,812.3176680247622,493.94099844664333,6.204438560407109,0.4990806223479491,"Brevard County, Florida",278000,1327,610723,71308,439832,610723,246650,189103,57547,12,9,0.7201824722501036,0.7666855868639773,3.286061827723426,0.0186094126886183,28.298311,,1014.9709241943084,601.7147737358059,6.401444072774941,0.4167667325043767,20015.114442035923,20015.114442035923,haversine,0.08231388984357241,0.11546007625970389,59800,167,0.19700551236783248,0.0023359665086301017,0.08652427267128815,1.1594856992732954,0.0,1.0,0.0,465136.83775261446,269415.92847398,-195720.90927863447,0.0177714835327819,0.0196248847288084,0.0018534011960265016,9.904292950218121,12.902310046437098,13.322400417603927,"Orange, NY","Brevard, FL"
36,71,12,103,FL,Pinellas County,46,64,3259,46,64,3259,36071,12103,70847.82608695653,"Orange County, New York",337800,1494,401237,91806,242637,401237,135140,91917,43223,36,71,0.6047223959903997,0.6801613141926891,2.1265761284501306,0.0162734461799882,41.40241,,812.3176680247622,493.94099844664333,6.204438560407109,0.4990806223479491,"Pinellas County, Florida",284300,1389,959918,66406,695118,959918,418716,289090,129626,12,103,0.7241431038901239,0.6904202371058188,2.2301853023313223,0.020916784627895,27.905342,,273.7050985566243,3507.1250227419914,8.162836992179127,0.5011207259341941,20015.114442035923,20015.114442035923,haversine,0.0020401035862450123,0.11942070789972425,53500,105,1.958398431772018,0.004643338447906802,0.010258922913129687,0.10360917388119173,1.0,1.0,0.0,465136.83775261446,302976.4584711301,-162160.37928148435,0.0177714835327819,0.0179821808804585,0.00021069734767660206,9.904292950218121,12.902310046437098,13.774604184884248,"Orange, NY","Pinellas, FL"
36,71,12,127,FL,Volusia County,43,70,3057,43,70,3057,36071,12127,71093.02325581395,"Orange County, New York",337800,1494,401237,91806,242637,401237,135140,91917,43223,36,71,0.6047223959903997,0.6801613141926891,2.1265761284501306,0.0162734461799882,41.40241,,812.3176680247622,493.94099844664333,6.204438560407109,0.4990806223479491,"Volusia County, Florida",251400,1271,558520,63075,385498,558520,232673,167784,64889,12,127,0.6902134211845592,0.7211150412811113,2.5857079011851005,0.0201506143479984,29.057769,,1101.3119282736627,507.140607180652,6.230758195069047,0.4289642439453869,20015.114442035923,20015.114442035923,haversine,0.07011637840256219,0.08549102519415952,86400,223,0.026319634661938096,0.0038771681680102033,0.040953727088422154,0.45913177273496997,0.0,1.0,0.0,465136.83775261446,235767.03272216124,-229369.80503045322,0.0177714835327819,0.01896931327065,0.001197829737868101,9.904292950218121,12.902310046437098,13.233047497500708,"Orange, NY","Volusia, FL"
36,71,12,86,FL,Miami-Dade County,39,58,2531,39,58,2531,36071,12086,64897.4358974359,"Orange County, New York",337800,1494,401237,91806,242637,401237,135140,91917,43223,36,71,0.6047223959903997,0.6801613141926891,2.1265761284501306,0.0162734461799882,41.40241,,812.3176680247622,493.94099844664333,6.204438560407109,0.4990806223479491,"Miami-Dade County, Florida",387000,1623,2688237,64215,350398,2688237,952680,494141,458539,12,86,0.130344906345683,0.5186851828525842,1.0776422507136798,0.0252744685821069,25.616009,,1899.9040850274912,1414.933006979193,7.255543961679071,0.5369476065376029,20015.114442035923,20015.114442035923,haversine,0.037866984189653785,0.4743774896447167,49200,129,1.051105401271962,0.0090010224021187,0.16147613134010486,1.0489338777364507,1.0,0.0,0.0,465136.83775261446,446799.50582420494,-18337.33192840952,0.0177714835327819,0.0218467491548128,0.0040752656220309005,9.904292950218121,12.902310046437098,14.804396518372261,"Orange, NY","Miami-Dade, FL"
36,71,12,97,FL,Osceola County,38,70,2129,38,70,2129,36071,12097,56026.31578947369,"Orange County, New York",337800,1494,401237,91806,242637,401237,135140,91917,43223,36,71,0.6047223959903997,0.6801613141926891,2.1265761284501306,0.0162734461799882,41.40241,,812.3176680247622,493.94099844664333,6.204438560407109,0.4990806223479491,"Osceola County, Florida",285200,1537,393745,64312,112392,393745,119817,78747,41070,12,97,0.2854436246809483,0.6572272715891735,1.9173849525200877,0.0238991168055728,28.059027,,1327.5462208797337,296.5960761344147,5.695737117839805,0.5697312870000059,20015.114442035923,20015.114442035923,haversine,0.07065066465205677,0.31927877130945137,52600,43,0.508701442567304,0.0076256706255846025,0.022934042603515614,0.20919117593004288,1.0,0.0,0.0,465136.83775261446,316947.0285819956,-148189.8091706189,0.0177714835327819,0.0228441630166149,0.0050726794838330015,9.904292950218121,12.902310046437098,12.883461310340222,"Orange, NY","Osceola, FL"
36,71,12,81,FL,Manatee County,34,64,3867,34,64,3867,36071,12081,113735.29411764706,"Orange County, New York",337800,1494,401237,91806,242637,401237,135140,91917,43223,36,71,0.6047223959903997,0.6801613141926891,2.1265761284501306,0.0162734461799882,41.40241,,812.3176680247622,493.94099844664333,6.204438560407109,0.4990806223479491,"Manatee County, Florida",323900,1418,405069,71385,282634,405069,161656,121011,40645,12,81,0.6977428536866559,0.7485710397387044,2.9772665764546686,0.0198641171114379,27.475556,,742.7617348214128,545.3552344041975,6.303269376650273,0.4190785162186909,20015.114442035923,20015.114442035923,haversine,0.08000210612925818,0.09302045769625622,13900,76,0.09883081624316414,0.0035906709314497028,0.06840972554601532,0.8506904480045381,0.0,1.0,0.0,465136.83775261446,277098.78318180155,-188038.0545708129,0.0177714835327819,0.0189220095347997,0.0011505260020178015,9.904292950218121,12.902310046437098,12.911815170659823,"Orange, NY","Manatee, FL"
36,71,12,21,FL,Collier County,32,56,9016,32,56,9016,36071,12021,281750.0,"Orange County, New York",337800,1494,401237,91806,242637,401237,135140,91917,43223,36,71,0.6047223959903997,0.6801613141926891,2.1265761284501306,0.0162734461799882,41.40241,,812.3176680247622,493.94099844664333,6.204438560407109,0.4990806223479491,"Collier County, Florida",443700,1599,380221,82011,233909,380221,156768,117362,39406,12,21,0.615192217157916,0.748634925494999,2.978277419682282,0.0194973844972015,26.118786,,1996.9498838081631,190.4008723919112,5.254370036959935,0.3757594241205203,20015.114442035923,20015.114442035923,haversine,0.12332119822742876,0.01046982116751638,105900,105,0.9500685234471735,0.0032239383172133,0.06847361130230989,0.8517012912321515,0.0,0.0,0.0,465136.83775261446,503649.0857213416,38512.24796872714,0.0177714835327819,0.0196855538377641,0.0019140703049821996,9.904292950218121,12.902310046437098,12.848510571644349,"Orange, NY","Collier, FL"
36,71,12,109,FL,St. Johns County,31,68,3614,31,68,3614,36071,12109,116580.64516129032,"Orange County, New York",337800,1494,401237,91806,242637,401237,135140,91917,43223,36,71,0.6047223959903997,0.6801613141926891,2.1265761284501306,0.0162734461799882,41.40241,,812.3176680247622,493.94099844664333,6.204438560407109,0.4990806223479491,"St. Johns County, Florida",416100,1601,278722,100020,222891,278722,102056,84061,17995,12,109,0.7996892961445454,0.8236752371247158,4.671353153653793,0.0160067986402719,29.890487,,600.6443214128051,464.0383502576104,6.142119875858871,0.3652829584201011,20015.114442035923,20015.114442035923,haversine,0.13379766392784798,0.19496690015414575,78300,107,0.06231868454823797,0.00026664753971629776,0.1435139229320267,2.544777025203662,0.0,0.0,1.0,465136.83775261446,416827.4898372532,-48309.347915361286,0.0177714835327819,0.0161498365988086,-0.001621646933973299,9.904292950218121,12.902310046437098,12.537973736078591,"Orange, NY","St. Johns, FL"
